Parcel ID (TMK),Petition Number,Site Address,End Year,Year
860190020000,A10170073,86‐203 PUHAWAI RD,2026,2017
860190390000,A10110096,86‐569 PAHEEHEE RD,2020,2017
860240010000,A10170013,86‐223 PUHAWAI RD,2026,2017
860240030000,A10150014,86‐243 PUHAWAI RD,2024,2017
860240070000,A05160141,86‐449 PUUHULU RD,2020,2017
860240110000,A10140263,86‐530 PUUHULU RD,2023,2017
860240120000,A20040016,86‐536 PUUHULU RD,2023,2017
870030090000,A10170015,87‐230 KULAAUPUNI ST,2026,2017
870030290000,A05140032,87‐201 PAAKEA RD,2018,2017
870030580000,A20040034B,87‐250 KULAAUPUNI ST,2023,2017
870030680000,A05140031,87‐251 A PAAKEA ST ST,2018,2017
870100200000,A10140054,KULAWAE ST,2023,2017
870180020000,A10140286,ILIILI RD,2023,2017
870180040000,A10140118,87‐1087 APUUPUU RD,2023,2017
870180060000,A10140009,87‐1050 PAPAYA RD,2023,2017
870180090000,A05150244,87‐711 KAUKAMA RD,2019,2017
870180120000,A20040648,87‐549 KAUKAMA RD,2023,2017
870180130000,A20040123,87‐519 KAUKAMA RD,2023,2017
870180160000,A10140342,87‐550 KAUKAMA RD,2023,2017
Parcel ID (TMK),Petition Number,Site Address,End Year,2017
870180180000,A05160171,87‐630 KAUKAMA RD,2020,2017
870180220000,A05130078,87‐768 KAUKAMA RD,2017,2017
870180240000,A10140343,87‐911 PAAKEA RD,2023,2017
870180250000,A10140344,87‐910 PAPAYA RD,2023,2017
870180320000,A10140345,87‐897 APUUPUU RD,2023,2017
870180340000,A10140005,87‐902 PAPAYA RD,2023,2017
870180410000,A10160169,87‐911 APUUPUU RD,2025,2017
870180510000,A10140346,87‐730 KAUKAMA RD,2023,2017
870180550000,A10170125,87‐1149 PAAKEA RD,2026,2017
870180580000,A05160288,87‐801 ILIILI RD,2020,2017
870180610000,A20040332,87‐1059 PAPAYA RD,2023,2017
870190030000,A10160051,87‐1161 HAKIMO RD,2025,2017
870190070000,A05140075,87‐1029 HAKIMO RD,2018,2017
870190080000,A20040585,87‐979 HAKIMO RD,2023,2017
870190090000,A10080072,87‐951 HAKIMO RD,2017,2017
870190100000,A10140056,87‐929 HAKIMO RD,2023,2017
870190110001,A10140499,87‐680 HAKIMO RD,2023,2017
870190240000,A10110108,87‐1155 ILIILI RD,2020,2017
870190270000,A10140248,87‐1055 ILIILI RD,2023,2017
870190290000,A10140500,87‐992 F HAKIMO RD,2023,2017
870190320000,A10160011,87‐965 ILIILI RD,2025,2017
870190420000,A10090311,87‐737 ILIILI RD,2018,2017
870190480000,A10140147,87‐1360 PAAKEA RD,2023,2017
870190540000,A05140198,87‐1501 PAAKEA RD,2018,2017
870190560000,A20040253,87‐828 HAKIMO RD,2023,2017
870190590000,A05140149,87‐1454 PAAKEA RD,2018,2017
870210010000,A10170089,87‐1550 PAAKEA RD,2026,2017
870210050000,A10140200,87‐769 HAKIMO RD,2023,2017
870210060000,A10160040,87‐1530 KUUALOHA RD,2025,2017
870210080000,A05140262,87‐665 HAKIMO RD,2018,2017
870210200000,A10170075,87‐1660 ULEHAWA RD,2026,2017
870210210000,A20040574,87‐475 HAKIMO RD,2023,2017
870210220000,A05140501,87‐1567 ULEHAWA RD,2018,2017
870210400000,A10170157,87‐739 HAKIMO RD,2026,2017
870210410000,A10140158,87‐759 HAKIMO RD,2023,2017
870210430000,A10170124,87‐675 HAKIMO RD,2026,2017
870210450000,A10140197,87‐797 HAKIMO RD,2023,2017
870220160000,A20040477,87‐1550 KANAHALE RD,2023,2017
910100020000,A05160060,FORT WEAVER RD,2020,2017
910100100000,A05140253,FORT WEAVER RD,2018,2017
910100140000,A05140254,FORT WEAVER RD,2018,2017
910100150000,A05140255,FORT WEAVER RD,2018,2017
910100160000,A05140256,EAST‐WEST LOCK ACCES,2018,2017
Parcel ID (TMK),Petition Number,Site Address,End Year,2017
910140420000,A05160074,91‐400 MALAKOLE ST,2020,2017
910140420000,A05160075,91‐400 MALAKOLE ST,2020,2017
910150050000,A05160073,91‐40 FARRINGTON HWY,2020,2017
910150170000,A05160076,91‐101 FARRINGTON HWY,2020,2017
910160080000,A05160107,FARRINGTON HWY,2020,2017
910170040000,A05160061,91‐1821 FORT WEAVER RD,2020,2017
910170040000,A05160062,91‐1821 FORT WEAVER RD,2020,2017
910170040000,A05160063,91‐1821 FORT WEAVER RD,2020,2017
910170040000,A05160072,91‐1821 FORT WEAVER RD,2020,2017
910170620000,A10140502,91‐2230 OLD FORT WEAVER RD,2023,2017
910170720000,A05170169,FARRINGTON HWY,2021,2017
910171250000,AV10150018,91‐2002 C FORT WEAVER RD,2024,2017
910171280000,A05160064,91‐2141 FORT WEAVER RD,2020,2017
910180070000,A05160106,FARRINGTON HWY,2020,2017
910180080000,A05160105,FARRINGTON HWY,2020,2017
910180090000,A05160068B,FARRINGTON HWY,2020,2017
910180100000,A05160066,FARRINGTON HWY,2020,2017
910180100000,A05160067,FARRINGTON HWY,2020,2017
910180100000,A05160068A,FARRINGTON HWY,2020,2017
910180100000,A05160069,FARRINGTON HWY,2020,2017
910180120000,A05160070,FARRINGTON HWY,2020,2017
910180140000,A05160108,FARRINGTON HWY,2020,2017
920010010000,A10080077,94‐520 KUNIA RD,2017,2017
920010020000,A05140310,94‐963 KUNIA RD,2018,2017
920010020000,A05140311,94‐963 KUNIA RD,2018,2017
920010050000,A10090052,KUNIA RD,2018,2017
920010110000,A10080001,94‐880 KUNIA RD,2017,2017
920010110000,A10170155,94‐880 KUNIA RD,2026,2017
920020080000,A05160071,KUNIA RD,2020,2017
920040020000,A10160081,FARRINGTON HWY,2025,2017
920040030000,A05160099,FARRINGTON HWY,2020,2017
920040060000,A05160097,94‐880 KUNIA RD,2020,2017
920040070000,A10160082,94‐1011 KUNIA RD,2025,2017
920040080000,A05170092,KUNIA RD,2021,2017
920040090000,A10080078,KUNIA RD,2017,2017
920040100000,A10120127,KUNIA RD,2021,2017
920040110000,A05160100,KUNIA RD,2020,2017
920040120000,A05160098,FARRINGTON HWY,2020,2017
920040130010,AV10170002,94‐1100 KUNIA RD,2026,2017
920040130014,A10160038,94‐1100 KUNIA RD,2025,2017
920040130018,A10160117,94‐1100 KUNIA RD,2025,2017
920040130021,A10160088,94‐1100 KUNIA RD,2025,2017
920040130025,A05160012,94‐1100 KUNIA RD,2020,2017
Parcel ID (TMK),Petition Number,Site Address,End Year,2017
920040130029,AV10170003,94‐1100 KUNIA RD,2026,2017
920040130045,A10160118,94‐1100 KUNIA RD,2025,2017
920040130047,AV10170004,94‐1100 KUNIA RD,2026,2017
920040130054,A10160045,94‐1100 KUNIA RD,2025,2017
920040130058,A10160278,94‐1100 KUNIA RD,2025,2017
920040130062,A05160007,94‐1100 KUNIA RD,2020,2017
920040130065,A10170128,94‐1100 KUNIA RD,2026,2017
920040130071,AV10170005,94‐1100 KUNIA RD,2026,2017
920040130075,A10170039,94‐1100 KUNIA RD,2026,2017
920040130088,AV10170006,94‐1100 KUNIA RD,2026,2017
920040130089,A10160134,94‐1100 KUNIA RD,2025,2017
920040130094,A10170120,94‐1100 KUNIA RD,2026,2017
920040130095,A10150248,94‐1100 KUNIA RD,2024,2017
920040130099,AV10170007,94‐1100 KUNIA RD,2026,2017
920050010000,AV10090003,92‐1745 KUNIA RD,2018,2017
920050040000,AV10120001,KUNIA RD,2021,2017
920050220000,A10110129,92‐1700 KUNIA RD,2020,2017
920050220000,AV10090004,92‐1700 KUNIA RD,2018,2017
920050230001,A10120200,92‐1700 KUNIA RD,2021,2017
920050230007,A10120201,92‐1700 KUNIA RD,2021,2017
920050230014,AV10120006,92‐1700 KUNIA RD,2021,2017
920190950000,A10140503,92‐2171 KULIHI ST,2023,2017
920430070000,A05160078,FARRINGTON HWY,2020,2017
920430100000,A05160077,FARRINGTON HWY,2020,2017
920450060000,A05140315,FARRINGTON HWY,2018,2017
920450070000,A05140313A,FARRINGTON HWY,2018,2017
920490100000,A05160145,FARRINGTON HWY,2020,2017
920490110000,A05160146,HUNEKAI ST,2020,2017
920490130000,A05140313B,FARRINGTON HWY,2018,2017
920490130000,A05160147,FARRINGTON HWY,2020,2017
920500010000,A05160079,FARRINGTON HWY,2020,2017
920500030000,A05160080,FARRINGTON HWY,2020,2017
940020520000,A05170126,94‐761 KUPUNA LP,2021,2017
940030010000,A05140316,94‐2101 E KUNIA RD,2018,2017
940030010000,A05140317,94‐2101 E KUNIA RD,2018,2017
940030010000,A05140318,94‐2101 E KUNIA RD,2018,2017
940030020000,A10160261,KUNIA RD,2025,2017
940030030000,A05140322,94‐649 LANIKUHANA AVE,2018,2017
940030040000,A05140324,KUNIA RD,2018,2017
940030070000,A10170040,KUNIA RD,2026,2017
940040020000,A05140319,KUNIA RD,2018,2017
940040020000,A05140320,KUNIA RD,2018,2017
940040030000,A05140321,KUNIA RD,2018,2017
Parcel ID (TMK),Petition Number,Site Address,End Year,2017
940040040000,A05140323,KUNIA RD,2018,2017
940040050000,AV10120004,KUNIA RD,2021,2017
940040070000,A05140325,KUNIA RD,2018,2017
940040080000,A05140326,KUNIA RD,2018,2017
940040090000,A10160083,KUNIA RD,2025,2017
940040100000,A05140327,KUNIA RD,2018,2017
940040110000,A05140328,KUNIA RD,2018,2017
940040120000,A05140329,KUNIA RD,2018,2017
940040180000,A05140330,KUNIA RD,2018,2017
940040190000,A05140331,94‐2101 KUNIA RD,2018,2017
940050100000,A10140205,94‐424 KAMEHAMEHA HWY,2023,2017
940050520002,A10140191,94‐50 KAMEHAMEHA HWY,2023,2017
940050520008,A10140218,94‐50 KAMEHAMEHA HWY,2023,2017
940050690000,A10080012,94‐415 MAKAPIPIPI ST,2017,2017
940050900000,A05160191,94‐415 MAKAPIPIPI ST,2020,2017
940050910000,A05160192,94‐415 MAKAPIPIPI ST,2020,2017
940050920000,A05160193,94‐415 MAKAPIPIPI ST,2020,2017
940050950000,A05160036,94‐415 MAKAPIPIPI ST,2020,2017
940050960000,A05160194,94‐415 MAKAPIPIPI ST,2020,2017
940050970000,A05160195,94‐415 MAKAPIPIPI ST,2020,2017
940060290000,A05160204,KAMEHAMEHA HWY,2020,2017
940060370000,AV10170029,96‐1088 WAIHONA ST,2026,2017
940060400000,A05160239,MILILANI MEMORIAL PARK,2020,2017
940120020000,A10160109,KUNIA RD,2025,2017
950020030000,A05160268,77‐808 KAMEHAMEHA HWY,2020,2017
950020620000,A05140067,95‐1211 KAPANOE ST,2018,2017
950030070000,A05160205,KAMEHAMEHA HWY,2020,2017
950030090000,A05160224,KAMEHAMEHA HWY,2020,2017
950030100000,A05160290,95‐1800 MEHEULA PKWY,2020,2017
950030110000,A05160206,KAMEHAMEHA HWY,2020,2017
950030110000,A05160246,KAMEHAMEHA HWY,2020,2017
950030110000,A05160250,KAMEHAMEHA HWY,2020,2017
950030110000,A05160251,KAMEHAMEHA HWY,2020,2017
950030140000,A05160225,KAMEHAMEHA HWY,2020,2017
950030140000,A05160247,KAMEHAMEHA HWY,2020,2017
950030170000,A05160196,KAMEHAMEHA HWY,2020,2017
950030180000,A05160197,94‐1230 KA UKA BLVD,2020,2017
960020120000,AV10100021,WAIAWA RD,2019,2017
960020220000,A05130220,96‐163 WAIAWA RD,2017,2017
960020280000,AV10100020,WAIAWA RD,2019,2017
960020290000,A05130120,WAIAWA RD,2017,2017
960020370000,A05150320,WAIAWA RD,2019,2017
960030250000,AV10100022,WAIAWA RD,2019,2017
Parcel ID (TMK),Petition Number,Site Address,End Year,2017
960030260000,A05150264,96‐121 WAIAWA RD,2019,2017
960030280000,A05150263,96‐79 WAIAWA RD,2019,2017
960030300000,AV10150020,96‐55 B WAIAWA RD,2024,2017
960030310000,A05150262,WAIAWA RD,2019,2017
960030320000,A05150261,WAIAWA RD,2019,2017
960030330000,A05150260,WAIAWA RD,2019,2017
960030350000,AV10150021,96‐39 WAIAWA RD,2024,2017
960030370000,A05150259,96‐23 WAIAWA RD,2019,2017
960030380000,A05140522,96‐3 WAIAWA RD,2018,2017
960040210000,A05160238,WAIAWA PRISON RD,2020,2017
960040240000,A05160164,96‐1110 WAIHONA ST,2020,2017
960040300000,AV10100012,WAIHONA ST,2019,2017
960050030000,A05160165,94‐1340 KA UKA BLVD,2020,2017
960050030000,A05160166,94‐1340 KA UKA BLVD,2020,2017
980160480000,A05130121,98‐154 KAMEHAMEHA HWY,2017,2017
980160590000,A10170104,KAMEHAMEHA HWY,2026,2017
220270390000,A10140066,2854 BOOTH RD,2023,2019
270350750000,A10140353,2842 DATE ST,2023,2019
320641100000,A10190104,4141 MALAPUA PL,2028,2019
340210010001,A20040578,2801 LA I RD,2023,2019
340210010002,A10150017,2801 N2 LA I RD,2024,2019
340210010003,A20040266,2801 LA I RD,2023,2019
340210010004,A20040579,2801 LA I RD,2023,2019
340210060000,A05150039,3115 LA I RD,2019,2019
340210080000,A10140354,2878 LA I RD,2023,2019
340210100000,A10140140,2759 LAI RD,2023,2019
340210120000,A10140355,2801 G LA I RD,2023,2019
340210130000,A20040271,2801 H LA I RD,2023,2019
340210140000,A10140332,2801 P LA I RD,2023,2019
340210160000,A10140214,3029 LA I RD,2023,2019
340210190000,A10140357,3140 LA I RD,2023,2019
340210200000,A10140162,3152 LA I RD,2023,2019
340210210000,A10130159,3159 LAI RD,2022,2019
340210230000,A10140068,2801 J LA I RD,2023,2019
340210250001,A20040876,2801 M LA I RD,2023,2019
340210250002,A20040524,2801 M1 LA I RD,2023,2019
340210350000,A10140215,3035 LA I RD,2023,2019
340210460000,A10180007,2809 A1 LA I RD,2027,2019
390050200000,A10100161,587 PAKALA ST,2019,2019
390050220000,A10100160,577 PAKALA ST,2019,2019
390050340000,A10100227,459 PAKALA ST,2019,2019
390050440000,A10120169,566 PAKALA ST,2021,2019
390050480000,A10100007,523 PAKALA ST,2019,2019
390050490000,A10180124,495 PAKALA ST,2027,2019
390190030000,A05190191,868 KAMILONUI PL,2023,2019
390190040000,AV10110001,888 KAMILONUI PL,2020,2019
390190040000,A10130108,888 KAMILONUI PL,2022,2019
390190050000,A10170084,898 KAMILONUI PL,2026,2019
390190060000,A10170085,908 KAMILONUI PL,2026,2019
390190070000,A10180129,918 KAMILONUI PL,2027,2019
390190080000,A10180128,928 KAMILONUI PL,2027,2019
390190090000,A10170134,938 KAMILONUI PL,2026,2019
390190100000,A10170135,948 KAMILONUI PL,2026,2019
390190110000,A10180122,958 KAMILONUI PL,2027,2019
390190120000,A10170020,968 KAMILONUI PL,2026,2019
390190130000,A10170129,978 KAMILONUI PL,2026,2019
390190140000,AV10190020,975 KAMILONUI PL,2028,2019
390190150000,A10180121,965 KAMILONUI PL,2027,2019
390190160000,A05190190,955 KAMILONUI PL,2023,2019
Parcel ID (TMK),Petition Number,Site Address,End Year,2019
390190170000,A05190192,945 KAMILONUI PL,2023,2019
390190180000,A10180057,935 KAMILONUI PL,2027,2019
390190190000,A10180076,925 KAMILONUI PL,2027,2019
390190200000,A10120024,915 KAMILONUI PL,2021,2019
390190210000,A10180042,905 KAMILONUI PL,2027,2019
390190220000,A10170045,895 KAMILONUI PL,2026,2019
390190230000,A10120167,865 KAMILONUI PL,2021,2019
390190240000,A10120168,855 KAMILONUI PL,2021,2019
410080450000,A10120130,KULAIWI ST,2021,2019
410080460000,A10120181,HILU ST,2021,2019
410080540000,A20040644A,41‐1800 KALANIANAOLE HWY,2023,2019
410080590000,A20040644B,41‐1800 KALANIANAOLE HWY,2023,2019
410080760000,A10140358,41‐131 KULAIWI ST,2023,2019
410080790000,A20040171,41‐254 KULAIWI ST,2023,2019
410092660000,A10140146,41‐245 HIHIMANU ST,2023,2019
410092690000,A10170063,41‐211 HIHIMANU ST,2026,2019
410100030000,A10150027,41‐909 MAHAILUA ST,2024,2019
410100040000,A20040099,41‐879 MAHAILUA ST,2023,2019
410100060000,A10160004,41‐825 MAHAILUA ST,2025,2019
410100080000,A10180086,41‐928 KAKAINA ST,2027,2019
410100130000,A05190153,41‐936 KAKAINA ST,2023,2019
410100140000,A05180087,41‐938 KAKAINA ST,2022,2019
410100210000,A10160035,41‐874 WAIKUPANAHA ST,2025,2019
410100220000,A10140359,41‐964 KAKAINA ST,2023,2019
410100290000,A10170046,41‐1020 KAKAINA ST,2026,2019
410100300000,A10140349,41‐1023 KAKAINA ST,2023,2019
410100310000,A05190029,41‐1019 KAKAINA ST,2023,2019
410100340000,A10140187,41‐951 KAKAINA PL,2023,2019
410100370000,A10140360,41‐954 KAKAINA PL,2023,2019
410100380000,A10140528,41‐984 KAKAINA PL,2023,2019
410100390000,A10140529,41‐1009 KAKAINA ST,2023,2019
410100400000,A10130115,41‐977 KAKAINA ST,2022,2019
410100410000,A10170021,41‐955 KAKAINA ST,2026,2019
410100420000,A05150031,41‐937 KAKAINA ST,2019,2019
410100430000,A10170065,41‐921 KAKAINA ST,2026,2019
410100440000,A10100037,41‐910 WAIKUPANAHA ST,2019,2019
410100590000,A20040286,41‐978 WAIKUPANAHA ST,2023,2019
410100630000,A20040061,41‐1100 WAIKUPANAHA ST,2023,2019
410100640000,A10170112,41‐1143 WAIKUPANAHA ST,2026,2019
410100670000,A10160253,41‐1160 WAIKUPANAHA ST,2025,2019
410100700000,A10170159,41‐1020 WAIKUPANAHA ST,2026,2019
410100810000,A10180015,41‐1050 KAKAINA ST,2027,2019
410100880000,A10140274,41‐1040 WAIKUPANAHA ST,2023,2019
Parcel ID (TMK),Petition Number,Site Address,End Year,2019
410101040000,A05190024,WAIKUPANAHA ST,2023,2019
410130030000,A10190263,KALANIANAOLE HWY,2028,2019
410130170000,A10140373,KALANIANAOLE HWY,2023,2019
410130320000,A05160056,KALANIANAOLE HWY,2020,2019
410180130000,A05170047,41‐571 FLAMINGO ST,2021,2019
410180140000,A10170061,41‐565 FLAMINGO ST,2026,2019
410180150000,A05180037,41‐551 FLAMINGO ST,2022,2019
410180220000,A10100043,41‐655 KUMUHAU ST,2019,2019
410180340000,A10150245,41‐659 G KUMUHAU ST,2024,2019
410180360000,A10140361,41‐659 F KUMUHAU ST,2023,2019
410180400000,A10170101,41‐641 KUMUHAU ST,2026,2019
410180470000,A10170102,KUMUHAU ST,2026,2019
410180480000,A10150187,KUMUHAU ST,2024,2019
410240120000,A10180016,41‐860 KAKAINA ST,2027,2019
410240130000,A10180017,41‐860 KAKAINA ST,2027,2019
410240140000,A10180018,41‐860 KAKAINA ST,2027,2019
410240180000,A10140057,41‐821 WAIKUPANAHA ST,2023,2019
410240200000,A10100192,41‐756 MAHAILUA ST,2019,2019
410240210000,A10170022,41‐710 MAHAILUA ST,2026,2019
410240220000,A10140552,41‐732 KAKAINA ST,2023,2019
410240230000,A10190151,41‐668 KAKAINA ST,2028,2019
410240240000,A05170121,41‐656 KAKAINA ST,2021,2019
410240250000,A10170023,41‐639 KAULUKANU ST,2026,2019
410240260000,A05190027,41‐702 MOOIKI ST,2023,2019
410240280000,A20040236,41‐712 MOOIKI ST,2023,2019
410240290000,A10170074,41‐723 KAULUKANU ST,2026,2019
410240300000,A10140190,41‐730 MOOIKI ST,2023,2019
410240310000,A10170068,41‐717 WAIKUPANAHA ST,2026,2019
410240310000,AV10170030,41‐717 WAIKUPANAHA ST,2026,2019
410240320000,A20040030,41‐760 KAULUKANU ST,2023,2019
410240340000,A05180063,41‐650 KAULUKANU ST,2022,2019
410240350000,A10190152,41‐520 HIHIMANU ST,2028,2019
410240360000,A10140348,41‐635 MOKULAMA ST,2023,2019
410240370000,A10140532,41‐679 MOKULAMA ST,2023,2019
410240380000,A10140533,MOKULAMA ST,2023,2019
410240390000,AV10150007,41‐709 MOKULAMA ST,2024,2019
410240400000,AV10150008,MOKULAMA ST,2024,2019
410240410000,A10170086,41‐715 MOKULAMA ST,2026,2019
410240420000,A10150153,41‐659 WAIKUPANAHA ST,2024,2019
410240430000,A10150008,41‐765 MOKULAMA ST,2024,2019
410240440000,A10150191,41‐774 MOKULAMA ST,2024,2019
410240450000,A10140537,41‐555 WAIKUPANAHA ST,2023,2019
410240460000,A05160172,41‐540 MAKAKALO ST,2020,2019
Parcel ID (TMK),Petition Number,Site Address,End Year,2019
410240470000,A10170083,41‐741 AHIKI ST,2026,2019
410240480000,A10110197,41‐502 MAKAKALO ST,2020,2019
410240500000,A10130004,41‐539 MAKAKALO ST,2022,2019
410240510000,A10130005,41‐569 MAKAKALO ST,2022,2019
410240520000,A10130006,MAKAKALO ST,2022,2019
410240530000,A10130007,41‐587 MAKAKALO ST,2022,2019
410240540000,A10170066,41‐670 MOKULAMA ST,2026,2019
410240550000,A10170090,41‐630 MOKULAMA ST,2026,2019
410240570000,A10160155,41‐486 HIHIMANU ST,2025,2019
410240590000,A10170072,41‐464 HIHIMANU ST,2026,2019
410240610000,A10140363,41‐450 HIHIMANU ST,2023,2019
410240620000,A10170071,41‐436 HIHIMANU ST,2026,2019
410240630000,A10170070,AHIKI ST,2026,2019
410240640000,A10140120,41‐629 AHIKI ST,2023,2019
410240650000,A05160013,41‐426 HIHIMANU ST,2020,2019
410240760000,A05190078,KAKAINA ST,2023,2019
410240780000,A10140159,41‐669 AHIKI ST,2023,2019
410240790000,A10140364,41‐708 KAKAINA ST,2023,2019
410240800000,A10140365,41‐769 MAHAILUA ST,2023,2019
410240810000,A10140002,41‐770 MAHAILUA ST,2023,2019
410240820000,A10160161,41‐745 MOOIKI ST,2025,2019
410240840000,A20040029,41‐730 KAULUKANU ST,2023,2019
410240850000,A10130158,41‐759 KAULUKANU ST,2022,2019
410240860000,A10140049,41‐755 KAULUKANU ST,2023,2019
410240870000,A20040043,41‐745 KAULUKANU ST,2023,2019
410240880000,A10170091,41‐474 HIHIMANU ST,2026,2019
410240890000,A10140060,41‐462 HIHIMANU ST,2023,2019
410240900000,A10140366,41‐558 MAKAKALO ST,2023,2019
410240910000,A10150005,MOKULAMA ST,2024,2019
410240920000,A10150009,41‐765 C MOKULAMA ST,2024,2019
410240930000,A10150010,41‐765 MOKULAMA ST,2024,2019
410240940000,A10140161,41‐756 MOOIKI ST,2023,2019
410240950000,A10170076,41‐715 MOOIKI ST,2026,2019
410240960000,A10140207,41‐739 MOOIKI ST,2023,2019
410240980000,A10150192,41‐774 MOKULAMA ST,2024,2019
410240990000,A10140151,41‐620 KAULUKANU ST,2023,2019
410241000000,A10140152,41‐630 KAULUKANU ST,2023,2019
410241010000,AV10150010,41‐659 WAIKUPANAHA ST,2024,2019
410241020000,A10150152,41‐647 WAIKUPANAHA ST,2024,2019
410241040000,A20040050,41‐625 KAULUKANU ST,2023,2019
410241050000,A10180050,41‐720 MOOIKI ST,2027,2019
410241060000,A10140367,41‐574 MAKAKALO ST,2023,2019
410241070000,A10180014,41‐545 WAIKUPANAHA ST,2027,2019
Parcel ID (TMK),Petition Number,Site Address,End Year,2019
410241080000,A10150069,KAULUKANU ST,2024,2019
410241160000,A10140208,41‐695 KAULUKANU ST,2023,2019
410241170000,A05160110,41‐665 KAULUKANU ST,2020,2019
410241220000,A05180046,41‐812 KAKAINA ST,2022,2019
410241230000,A05180047,41‐812 KAKAINA ST,2022,2019
410241250000,A05190275,41‐668 KAULUKANU ST,2023,2019
410241260000,A05190273,41‐666 KAULUKANU ST,2023,2019
410241270000,A05190274,41‐660 KAULUKANU ST,2023,2019
410250040002,A10170167,41‐875 KAKAINA ST,2026,2019
410250060000,A10160009,41‐849 KAKAINA ST,2025,2019
410250070000,A10160010,41‐849 KAKAINA ST,2025,2019
410250080000,A10160156,41‐829 KAKAINA ST,2025,2019
410250090000,A10160135,41‐829 A KAKAINA ST,2025,2019
410250100000,A05160126,41‐659 MAHALUA ST,2020,2019
410250110000,A10140369,41‐647 MAHAILUA ST,2023,2019
410250120000,A10180102,41‐747 KAKAINA ST,2027,2019
410250130000,A10180101,41‐747 KAKAINA ST,2027,2019
410250140000,A10170024,41‐719 KAKAINA ST,2026,2019
410250150000,A10170106,41‐640 MAHAILUA ST,2026,2019
